Name,Date,Payment
Sharelle Roach,26.10.2010,1323
Resi Polking,02.01.2012,7326
Pauline Webber,08.06.2009,3439
Pauline Webber,08.06.2009,10
Tamara Manning,19.11.2012,110
Shaun Chance,10.08.2009,211
Shaun Chance,10.08.2009,192
Darren Powers,28.07.2012,2651
Quincy Jones,02.11.2011,1134
Darren Powers,01.05.2011,1900
Darren Powers,01.05.2011,206
Pauline Webber,20.10.2011,546
Tom Prescott,11.10.2012,4043
Tamara Manning,31.01.2011,1263
Shaun Chance,08.03.2011,243
Lindsay Castell,01.02.2011,730
Adam Bellavance,20.04.2010,55
Ken Dana,20.04.2010,7320
Ken Dana,20.04.2010,707
Lindsay Castell,12.03.2009,1146
Ken Dana,29.09.2012,80
Ken Dana,29.09.2012,2629
Adam Bellavance,06.04.2011,139
Ken Dana,11.10.2010,430
Adam Bellavance,02.10.2012,4918
Adam Bellavance,02.10.2012,417
Lindsay Castell,01.05.2012,2102
Laurel Workman,20.05.2012,252
Ken Dana,19.11.2011,3
Laurel Workman,18.08.2010,424
Laurel Workman,18.08.2010,69
Ken Dana,01.08.2009,10693
Adam Bellavance,15.05.2011,1638
Adam Bellavance,15.05.2011,194
Ken Dana,03.07.2012,1463
Ken Dana,03.07.2012,1085
Ken Dana,03.07.2012,124
Lisa Ryan,21.05.2009,356
Max Engle,30.10.2010,45
Max Engle,29.12.2011,166
Adam Bellavance,15.05.2009,1287
Adam Bellavance,21.05.2009,202
Adam Bellavance,21.05.2009,631
Laurel Workman,17.10.2009,104
Laurel Workman,17.10.2009,19707
Laurel Workman,11.12.2012,136
Laurel Workman,11.12.2012,447
Lisa Ryan,20.04.2011,1387
Ken Dana,06.07.2009,168
Lisa Ryan,08.12.2012,1425
Lisa Ryan,08.12.2012,322
Ken Dana,23.08.2010,828
Helen Wasserman,20.05.2011,101
Helen Wasserman,12.07.2011,139
Helen Wasserman,12.07.2011,75
Julia Dunbar,30.04.2010,518
Julia Dunbar,23.08.2011,4681
Julia Dunbar,23.08.2011,2415
Julia Dunbar,11.06.2012,883
Julia Dunbar,11.06.2012,917
Julia Dunbar,11.06.2012,761
Helen Wasserman,29.01.2011,850
Helen Wasserman,29.01.2011,189
Max Engle,08.02.2009,714
Carl Weiss,09.10.2010,435
Chuck Clark,11.02.2010,82
Chuck Clark,11.02.2010,2089
Chuck Clark,11.02.2010,2127
Chuck Clark,11.02.2010,3754
Chuck Clark,03.05.2012,26
Chuck Clark,10.09.2012,1406
Chuck Clark,10.09.2012,588
Darren Koutras,19.05.2011,650
Darren Koutras,28.10.2012,573
Roland Murray,06.05.2012,446
Chuck Clark,10.07.2011,744
Chuck Clark,10.07.2011,389
Daniel Byrd,29.10.2010,3645
Chuck Clark,31.08.2009,279
Chuck Clark,31.08.2009,515
Darren Koutras,19.05.2012,1079
Roland Murray,27.05.2011,211
Daniel Byrd,21.05.2010,390
Daniel Byrd,21.05.2010,113
Bobby Odegard,15.07.2009,772
Bobby Odegard,15.07.2009,221
Daniel Byrd,20.05.2009,212
Daniel Byrd,20.05.2009,355
Chuck Clark,07.04.2011,260
Chuck Clark,03.01.2012,742
Chuck Clark,03.01.2012,10
Chloris Kastensmidt,15.08.2009,14665
Chloris Kastensmidt,15.08.2009,325
Chloris Kastensmidt,15.08.2009,452
Daniel Byrd,28.04.2010,2753
Roger Barcio,30.04.2009,938
Chloris Kastensmidt,07.01.2009,737
Bobby Odegard,15.11.2012,692
Carl Weiss,29.07.2011,144
Roland Murray,24.09.2012,113
Bobby Odegard,03.09.2009,541
Daniel Byrd,15.03.2009,94
Carl Weiss,24.07.2011,597
Carl Weiss,24.07.2011,132
Carl Weiss,24.07.2011,2403
Carl Weiss,24.07.2011,5138
Carl Weiss,13.07.2009,223
Arthur Gainer,19.01.2009,108
Lisa Hazard,19.08.2009,857
Lisa Hazard,19.08.2009,70
Lisa Hazard,19.08.2009,1280
Mitch Gastineau,01.10.2012,191
Katharine Harms,03.05.2009,217
Matthew Grinstein,07.04.2010,88
Lisa Hazard,21.10.2012,183
Cathy Prescott,24.10.2010,138
Matthew Grinstein,18.11.2010,441
Matthew Grinstein,18.11.2010,110
Matthew Grinstein,18.11.2010,315
Lauren Leatherbury,30.08.2010,320
Lauren Leatherbury,30.08.2010,267
Matthew Grinstein,25.11.2010,307
Pauline Webber,15.09.2011,382
Pauline Webber,15.09.2011,1529
Lauren Leatherbury,04.09.2010,270
Matthew Grinstein,15.04.2010,261
Matthew Grinstein,15.04.2010,2445
Matthew Grinstein,15.04.2010,1032
Matthew Grinstein,21.09.2011,21047
Lisa Hazard,04.07.2010,1384
Pauline Webber,25.09.2012,363
Pauline Webber,19.09.2009,28
Mitch Gastineau,22.05.2009,6278
Mitch Gastineau,22.05.2009,360
Lisa Hazard,15.11.2012,19
Lisa Hazard,15.11.2012,686
Lisa Hazard,15.11.2012,1024
Pauline Webber,28.01.2011,202
Matthew Grinstein,20.10.2012,56
Matthew Grinstein,20.10.2012,148
Matthew Grinstein,20.10.2012,1678
Lisa Hazard,05.09.2010,140
Mitch Gastineau,10.02.2011,2174
Quincy Jones,16.07.2012,66
Quincy Jones,16.07.2012,73
Lauren Leatherbury,28.07.2010,15
Lisa Hazard,18.12.2011,139
Lisa Hazard,18.12.2011,5679
Lauren Leatherbury,24.11.2012,4475
Lauren Leatherbury,24.11.2012,168
Quincy Jones,28.09.2010,610
Lauren Leatherbury,18.01.2010,265
Mitch Gastineau,28.09.2011,826
Mitch Gastineau,28.09.2011,4274
Mitch Gastineau,17.06.2011,5264
Mitch Gastineau,20.04.2010,1873
Mitch Gastineau,20.04.2010,24640
Mitch Gastineau,20.04.2010,921
Quincy Jones,19.02.2012,512
Mitch Gastineau,16.08.2012,1267
Katharine Harms,23.02.2012,16314
Katharine Harms,23.02.2012,337
Quincy Jones,29.12.2012,179
Lauren Leatherbury,22.04.2011,2438
Matthew Grinstein,28.10.2012,4649
Matthew Grinstein,21.08.2009,3538
Matthew Grinstein,21.08.2009,2221
Arthur Gainer,17.11.2010,9363
Arthur Gainer,17.11.2010,125
Maria Etezadi,06.08.2009,1219
Matthew Grinstein,23.08.2010,148
John Murray,08.11.2010,634
John Murray,08.11.2010,5196
John Murray,08.11.2010,50
Katharine Harms,23.02.2012,4046
Mitch Gastineau,12.01.2012,21
Mitch Gastineau,12.01.2012,430
Lauren Leatherbury,10.09.2011,161
Lauren Leatherbury,08.01.2012,244
Lauren Leatherbury,08.01.2012,3850
Quincy Jones,01.11.2010,235
Lauren Leatherbury,21.07.2011,4204
Cari MacIntyre,20.07.2009,221
Matthew Grinstein,02.06.2011,174
Matthew Grinstein,02.06.2011,41
John Murray,02.05.2012,19
John Murray,02.05.2012,745
Cari MacIntyre,04.12.2012,128
Cari MacIntyre,04.12.2012,166
Cari MacIntyre,04.12.2012,214
Cari MacIntyre,04.12.2012,214
Sample Company A,02.11.2011,2485
Maria Zettner,04.04.2012,329
Maria Zettner,04.04.2012,20
Sonia Cooley,02.03.2012,7666
Sibella Parks,03.12.2011,127
Hallie Redmond,02.06.2012,1406
Harold Dahlen,20.02.2010,1188
Harold Dahlen,10.01.2010,827
Hallie Redmond,24.03.2012,60
Becky Pak,04.05.2009,10656
Becky Pak,04.05.2009,17
Maria Zettner,19.06.2010,91
Maria Zettner,19.06.2010,171
Maria Zettner,19.06.2010,162
Harold Dahlen,12.05.2012,54
Harold Dahlen,12.05.2012,125
Harold Dahlen,12.05.2012,78
Clytie Kelty,19.09.2009,920
Clytie Kelty,19.09.2009,104
Clytie Kelty,19.09.2009,3564
Sibella Parks,13.07.2012,2532
Sibella Parks,13.07.2012,5382
Adam Shillingsburg,11.08.2011,199
Clytie Kelty,16.04.2010,19225
Clytie Kelty,16.04.2010,779
Brooke Gillingham,01.02.2012,870
Brooke Gillingham,01.02.2012,2503
Tom Boeckenhauer,27.05.2010,298
Alex Russell,03.01.2009,122
Tom Boeckenhauer,04.06.2009,1289
Alejandro Ballentine,19.05.2010,177
Alejandro Ballentine,19.05.2010,1547
Alejandro Ballentine,19.05.2010,3458
Becky Pak,05.09.2010,1124
Becky Pak,05.09.2010,44
Becky Pak,05.09.2010,2611
Harold Dahlen,19.02.2011,110
Harold Dahlen,19.02.2011,3335
Adam Shillingsburg,12.09.2009,8374
Alejandro Ballentine,06.02.2010,5149
Claire Good,14.05.2010,73
Claire Good,14.05.2010,3630
Alejandro Ballentine,29.05.2010,2214
Sibella Parks,01.12.2010,118
Alex Russell,04.04.2009,228
Alex Russell,04.04.2009,78
Tom Boeckenhauer,11.07.2012,1138
Becky Pak,02.12.2011,953
Sibella Parks,09.02.2011,1445
Sibella Parks,09.02.2011,942
Alex Russell,26.12.2012,96
Clytie Kelty,04.09.2011,21556
Trudy Bell,24.06.2009,348
Alyssa Crouse,30.11.2012,213
Alyssa Crouse,30.11.2012,1276
Alyssa Crouse,30.11.2012,5973
Sibella Parks,09.04.2011,61
Sibella Parks,09.04.2011,1129
Cassandra Brandow,24.09.2012,210
Alex Russell,02.04.2010,1359
Alyssa Crouse,08.05.2012,372
Adrian Barton,28.05.2012,1239
Catherine Glotzbach,17.09.2010,116
Adam Shillingsburg,06.10.2010,293
Alex Russell,24.04.2012,1192
Catherine Glotzbach,31.10.2012,193
Alyssa Crouse,20.09.2010,321
Becky Pak,09.08.2011,42
Sibella Parks,30.03.2011,4091
Alyssa Crouse,05.03.2011,863
Brooke Gillingham,07.08.2012,23776
Tom Boeckenhauer,28.03.2012,337
Tom Boeckenhauer,28.03.2012,6093
Jenna Caffey,04.12.2010,87
Jenna Caffey,04.12.2010,196
Rose O'Brian,29.06.2011,11
Claire Good,13.05.2009,2439
Brooke Gillingham,31.12.2010,299
Trudy Bell,22.06.2010,269
Valerie Takahito,03.01.2010,28389
Rick Wilson,31.07.2009,142
Rick Wilson,31.07.2009,22
Rick Wilson,31.07.2009,26095
Rick Wilson,31.07.2009,76
Rick Wilson,31.07.2009,478
Becky Pak,02.10.2011,7790
Becky Pak,02.10.2011,15704
Becky Pak,02.10.2011,141
Adam Shillingsburg,12.06.2009,5177
Catherine Glotzbach,20.03.2012,243
Sibella Parks,07.06.2010,142
Tom Boeckenhauer,18.10.2012,239
Claire Good,26.12.2010,21
Claire Good,26.12.2010,458
Frank Olsen,29.07.2011,590
Brooke Gillingham,18.02.2012,159
Frank Olsen,21.07.2012,629
Frank Olsen,21.07.2012,386
Brooke Gillingham,31.08.2010,271
Catherine Glotzbach,03.05.2011,1489
Sonia Cooley,30.06.2010,1050
Frank Olsen,30.06.2009,345
Valerie Takahito,13.07.2009,4816
Catherine Glotzbach,12.01.2010,1057
Rick Wilson,21.09.2010,2252
Alex Russell,16.08.2012,95
Brooke Gillingham,22.12.2009,1121
Brooke Gillingham,22.12.2009,12
Brooke Gillingham,22.12.2009,6669
Rick Wilson,23.06.2010,8407
Adam Shillingsburg,20.07.2009,2547
Erica Hackney,07.12.2011,341
Sibella Parks,29.08.2012,154
Tom Boeckenhauer,29.04.2012,12
Trudy Bell,05.08.2011,79
Alyssa Crouse,14.03.2010,1458
Valerie Takahito,20.05.2012,10
Trudy Bell,24.10.2009,379
Trudy Bell,24.10.2009,264
Alyssa Crouse,30.05.2012,447
Adam Shillingsburg,22.02.2009,1633
Valerie Takahito,04.05.2012,15
Valerie Takahito,04.05.2012,666
Adam Shillingsburg,27.03.2009,141
Adam Shillingsburg,15.06.2009,158
Adam Shillingsburg,15.06.2009,142
Cassandra Brandow,16.04.2011,218
Jenna Caffey,27.05.2012,95
Catherine Glotzbach,21.11.2011,125
Becky Pak,09.08.2012,10995
Sonia Cooley,08.07.2011,135
Tom Boeckenhauer,07.05.2011,1314
Alex Russell,23.01.2010,4525
Sonia Cooley,22.08.2012,283
Sonia Cooley,21.08.2010,951
Ken Lonsdale,13.09.2012,1459
Adam Shillingsburg,16.08.2009,1211
Adam Shillingsburg,16.08.2009,93
Ken Lonsdale,18.12.2009,438
Cassandra Brandow,13.10.2012,2388
Claire Good,27.02.2012,1921
Alejandro Ballentine,16.07.2011,423
Alejandro Ballentine,16.07.2011,2197
Trudy Bell,31.08.2010,367
Adrian Barton,27.11.2011,21367
Adrian Barton,27.11.2011,320
Adrian Barton,27.11.2011,89
Adrian Barton,27.11.2011,74
Adam Shillingsburg,26.01.2011,92
Ken Lonsdale,15.04.2011,31
Catherine Glotzbach,11.04.2010,30
Catherine Glotzbach,11.04.2010,1159
Jenna Caffey,08.10.2011,1478
Jenna Caffey,08.10.2011,19
Jenna Caffey,08.10.2011,149
Sibella Parks,26.08.2011,1131
Cassandra Brandow,24.02.2011,170
Alejandro Ballentine,04.01.2012,452
Alejandro Ballentine,04.01.2012,56
Becky Pak,16.11.2009,246
Becky Pak,14.10.2012,56
Claire Good,11.08.2009,120
Claire Good,26.09.2011,206
Sibella Parks,28.12.2009,266
Sibella Parks,28.12.2009,38
Alex Russell,09.04.2009,100
Alex Russell,09.04.2009,19
Jenna Caffey,07.03.2012,167
Cari Sayre,18.12.2009,3660
Alice McCarthy,18.04.2012,53
Frank Merwin,26.04.2010,17130
Cari Sayre,21.08.2009,24106
Alice McCarthy,17.12.2010,882
Annie Thurman,02.06.2012,585
Bruce Money,12.02.2012,640
Kelly Williams,21.02.2011,526
Kelly Williams,21.02.2011,276
Kelly Williams,21.02.2011,187
Daniel Lacy,02.10.2010,194
Annie Thurman,19.02.2012,57
Annie Thurman,21.12.2012,157
Georgia Rosenberg,21.12.2011,305
Cari Sayre,21.07.2011,133
Craig Carroll,01.06.2009,56
Craig Carroll,01.06.2009,2181
Georgia Rosenberg,01.05.2009,79
Craig Carroll,05.04.2012,791
Cari Sayre,15.10.2009,183
Georgia Rosenberg,19.06.2011,180
Daniel Lacy,21.08.2009,175
Daniel Lacy,21.08.2009,994
Craig Leslie,28.09.2009,1240
Craig Leslie,28.09.2009,273
Emily Grady,13.06.2012,146
Larry Tron,03.01.2009,263
Emily Grady,23.05.2009,104
Alice McCarthy,10.02.2012,1281
Brian DeCherney,09.04.2011,33
Brian DeCherney,09.04.2011,571
Ann Steele,03.01.2009,896
Annie Thurman,22.02.2011,107
Annie Thurman,22.02.2011,676
Annie Thurman,22.02.2011,3669
Annie Thurman,06.06.2010,161
Cari Sayre,27.02.2009,1686
Cari Sayre,08.02.2011,230
Larry Tron,25.07.2011,2896
Frank Merwin,24.03.2012,86
Alice McCarthy,30.12.2011,853
Alice McCarthy,30.12.2011,172
Cari Sayre,28.01.2009,268
Cari Sayre,28.01.2009,1065
Larry Tron,15.05.2009,991
Larry Tron,15.05.2009,1267
Emily Grady,05.03.2011,14347
Emily Grady,05.03.2011,40
Emily Grady,05.03.2011,3952
Ann Steele,30.09.2009,314
Ann Steele,30.09.2009,156
Frank Merwin,19.08.2009,1133
Alice McCarthy,12.07.2009,203
Alice McCarthy,12.07.2009,5639
Harold Pawlan,18.12.2012,1072
Harold Pawlan,18.12.2012,8636
Harold Pawlan,18.12.2012,64
Harold Pawlan,18.12.2012,833
Frank Merwin,30.10.2010,1711
Emily Grady,15.12.2010,408
Annie Thurman,15.09.2011,261
Annie Thurman,15.09.2011,466
Anthony Jacobs,05.01.2011,477
Anthony Jacobs,05.01.2011,552
Emily Grady,29.06.2009,712
Katrina Edelman,06.06.2011,130
Larry Tron,30.10.2009,38
Bruce Money,04.06.2010,467
Cari Sayre,30.05.2012,2976
Cari Sayre,30.05.2012,1894
Bruce Money,10.04.2012,60
Annie Thurman,28.08.2012,69
Brian DeCherney,21.05.2012,1556
Brian DeCherney,21.05.2012,130
Emily Grady,10.07.2012,305
Emily Grady,10.07.2012,3584
Harold Pawlan,02.07.2011,2086
Ann Steele,09.12.2012,278
Ann Steele,09.12.2012,4887
Ann Steele,09.12.2012,7195
Larry Tron,21.01.2009,11336
Larry Tron,21.01.2009,354
Larry Tron,21.01.2009,752
Katrina Edelman,02.03.2011,51
Brian DeCherney,02.11.2011,293
Grace Kelly,07.02.2010,189
Cari Sayre,24.07.2010,152
Cari Sayre,24.07.2010,3584
Cari Sayre,24.07.2010,4951
Cari Sayre,03.08.2011,911
Ann Steele,20.08.2012,446
Brian DeCherney,07.11.2011,616
Frank Merwin,19.02.2009,1838
Annie Thurman,13.09.2010,985
Annie Thurman,16.06.2011,134
Annie Thurman,16.06.2011,70
Frank Merwin,19.12.2010,1768
Frank Merwin,19.12.2010,147
Craig Leslie,23.04.2011,1202
Emily Grady,31.05.2011,622
Emily Grady,31.05.2011,121
Kelly Williams,22.03.2009,34
Larry Tron,30.08.2012,189
Craig Leslie,17.02.2012,21141
Craig Leslie,17.02.2012,77
Alice McCarthy,03.02.2011,412
Emily Grady,21.07.2012,240
Frank Gastineau,06.12.2010,322
Larry Tron,27.05.2011,837
Larry Tron,27.05.2011,58
Larry Tron,27.05.2011,892
Frank Merwin,02.05.2011,231
Larry Tron,03.03.2012,1666
Grace Kelly,03.06.2009,108
Grace Kelly,03.06.2009,306
Grace Kelly,03.06.2009,447
Ann Steele,10.01.2009,113
Brian DeCherney,31.05.2012,277
Frank Merwin,14.02.2010,174
Frank Merwin,31.08.2009,18
Frank Merwin,12.05.2011,271
Craig Carroll,06.09.2009,108
Ann Steele,04.06.2010,87
Brian DeCherney,09.08.2012,131
Frank Merwin,23.04.2009,29
Larry Tron,04.10.2012,307
Craig Carroll,31.10.2011,1749
Craig Carroll,31.10.2011,38
Ann Steele,09.03.2009,119
Larry Tron,22.08.2009,2056
Kelly Williams,19.04.2009,2318
Kelly Williams,19.04.2009,4988
Alice McCarthy,11.08.2011,3301
Alice McCarthy,11.08.2011,127
Frank Gastineau,03.11.2011,3329
Larry Tron,25.04.2009,127
Harold Pawlan,12.06.2009,2613
Harold Pawlan,12.06.2009,1147
Grace Kelly,16.11.2011,199
Grace Kelly,16.11.2011,505
Kelly Williams,27.03.2010,1338
Frank Merwin,17.02.2009,242
Frank Merwin,17.02.2009,608
Frank Merwin,17.02.2009,955
Frank Merwin,17.02.2009,8768
Annie Thurman,09.12.2009,1582
Ruben Dartt,20.02.2012,7
Liz Pelletier,15.07.2011,2808
Liz Pelletier,15.07.2011,1761
Liz Pelletier,15.07.2011,160
Tony Sayre,30.10.2011,43
Tony Sayre,30.10.2011,42
Roy Phan,12.01.2010,200
Clay Cheatham,01.08.2012,21135
Yoseph Carroll,21.08.2011,3873
Yoseph Carroll,21.08.2011,357
Raymond Book,02.11.2012,159
Tony Sayre,05.10.2012,63
Tony Sayre,05.10.2012,2750
Alan Dominguez,10.09.2009,1463
Alan Dominguez,10.09.2009,246
Stephanie Phelps,25.04.2012,3064
Stephanie Phelps,25.04.2012,476
Stephanie Phelps,25.04.2012,124
Yoseph Carroll,29.04.2009,2841
Alan Dominguez,06.11.2011,152
Adrian Hane,21.03.2012,124
Tony Sayre,24.04.2012,55
Tonja Turnell,26.05.2009,14452
Brendan Sweed,20.07.2009,227
Brendan Sweed,20.07.2009,279
Tony Sayre,12.10.2012,448
Tony Sayre,12.10.2012,38
Brendan Sweed,20.12.2009,17275
Ruben Dartt,08.01.2009,21752
Tony Sayre,07.05.2010,1079
Tony Sayre,07.05.2010,19
Jim Karlsson,08.04.2011,1141
Tony Sayre,21.03.2009,523
Jim Karlsson,04.08.2012,31
Jim Karlsson,04.08.2012,1449
Brendan Sweed,15.05.2009,287
Brendan Sweed,15.05.2009,46
Roy Phan,14.04.2012,72
Tony Sayre,01.07.2009,17280
Tony Sayre,01.07.2009,120
Steven Roelle,23.05.2010,822
Christopher Conant,03.01.2011,80
Christopher Conant,03.01.2011,1527
Tonja Turnell,03.04.2011,123
Ruben Dartt,25.05.2009,165
Andrew Roberts,16.01.2012,3633
Alan Dominguez,10.09.2010,1223
Liz Pelletier,04.09.2011,2912
Raymond Book,07.08.2010,82
Tonja Turnell,23.05.2010,74
Tonja Turnell,23.05.2010,1276
Raymond Book,28.03.2012,823
Raymond Book,28.03.2012,570
Raymond Book,28.03.2012,75
Raymond Book,28.03.2012,225
Brendan Sweed,10.08.2009,122
Cyma Kinney,27.12.2011,2072
Cyma Kinney,27.12.2011,151
Ruben Dartt,17.04.2009,227
Christine Abelman,21.05.2010,399
Christine Abelman,21.05.2010,109
Christine Abelman,21.05.2010,29
Erica Smith,22.02.2011,66
Yoseph Carroll,14.08.2009,182
Stephanie Phelps,24.11.2009,194
Christopher Conant,15.06.2011,49
Stephanie Phelps,07.04.2010,658
Stephanie Phelps,07.04.2010,1271
Yoseph Carroll,18.10.2012,243
Steven Roelle,20.10.2009,1769
Sarah Brown,04.12.2012,210
Raymond Book,19.10.2011,24234
Raymond Book,19.10.2011,6326
Raymond Book,19.10.2011,381
Roy Phan,09.05.2012,764
Roy Phan,09.05.2012,13
Christopher Conant,21.03.2009,187
Cyma Kinney,16.02.2012,31
Cyma Kinney,16.02.2012,22
Sarah Brown,29.11.2010,438
Sarah Brown,29.11.2010,116
Jim Karlsson,30.03.2012,2340
Clay Cheatham,27.10.2012,520
Clay Cheatham,27.10.2009,2951
Roy Phan,17.08.2011,50
Shui Tom,05.04.2011,5793
Shui Tom,05.04.2011,4558
Shui Tom,05.04.2011,4362
Stephanie Phelps,26.02.2009,184
Stephanie Phelps,26.02.2009,10282
Sarah Brown,05.05.2011,6638
Sarah Brown,05.05.2011,929
Steven Roelle,24.12.2009,281
Steven Roelle,24.12.2009,195
Liz Pelletier,20.04.2010,2022
Frank Hawley,23.11.2009,351
Aaron Bergman,07.07.2009,42
Jim Karlsson,17.04.2012,455
Liz Pelletier,09.03.2010,239
Liz Pelletier,09.03.2010,1819
Christine Abelman,07.04.2011,816
Andrew Roberts,21.11.2012,6786
Yoseph Carroll,17.09.2010,127
Christopher Conant,01.06.2012,2581
Christopher Conant,01.06.2012,955
Christopher Conant,01.06.2012,121
Raymond Book,06.03.2009,3237
Victoria Brennan,23.01.2009,1383
Roy Phan,25.09.2011,1793
Roy Phan,25.09.2011,144
Christine Abelman,04.09.2009,25
Christine Abelman,04.09.2009,14411
Christine Abelman,04.09.2009,15341
Christine Abelman,04.09.2009,508
Alan Dominguez,19.02.2012,128
Roy Phan,03.03.2011,442
Tonja Turnell,13.11.2009,835
Tonja Turnell,13.11.2009,55
Cyma Kinney,21.05.2009,10
Cyma Kinney,21.05.2009,24
Stephanie Phelps,28.11.2012,1272
Stephanie Phelps,28.11.2012,4000
Stephanie Phelps,28.11.2012,3357
Andrew Roberts,29.05.2012,1823
Andrew Roberts,29.05.2012,74
Andrew Roberts,29.05.2012,2253
Alan Dominguez,28.07.2009,13070
Raymond Book,07.09.2012,495
Raymond Book,07.09.2012,2484
Raymond Book,07.09.2012,967
Raymond Book,03.07.2011,27721
Raymond Book,03.07.2011,520
Raymond Book,14.07.2011,927
Roy Phan,22.03.2012,20
Roy Phan,22.09.2012,143
Roy Phan,22.09.2012,796
Roy Phan,22.09.2012,126
Roy Phan,22.09.2012,497
Clay Cheatham,20.04.2011,43
Adrian Shami,05.11.2011,337
Tonja Turnell,05.02.2011,17449
Erica Smith,02.02.2010,77
Erica Smith,02.02.2010,112
Erica Smith,02.02.2010,6553
Andrew Roberts,04.11.2010,210
Christopher Conant,18.04.2012,1996
Yoseph Carroll,19.08.2012,317
Yoseph Carroll,19.08.2012,1992
Tonja Turnell,16.09.2012,226
Frank Hawley,20.03.2010,10463
Tony Sayre,10.02.2011,540
Tony Sayre,10.02.2011,1030
Tony Sayre,07.02.2012,300
Raymond Book,12.07.2011,149
Phillina Ober,03.10.2010,53
Victoria Brennan,07.12.2010,45
Victoria Brennan,07.12.2010,1290
Andrew Roberts,02.10.2010,314
Tonja Turnell,21.03.2009,2588
Roy Phan,21.01.2009,312
Roy Phan,21.01.2009,4153
Phillina Ober,27.02.2012,895
Aaron Bergman,27.07.2010,164
Aaron Bergman,27.07.2010,137
Aaron Bergman,27.07.2010,4702
Christine Abelman,07.02.2010,110
Christine Abelman,07.02.2010,817
Clay Cheatham,14.01.2012,17606
Erica Smith,05.07.2011,56
Erica Smith,05.07.2011,14588
Erica Smith,05.07.2011,2675
Frank Hawley,15.05.2010,280
Christine Abelman,29.09.2012,481
Christine Abelman,29.09.2012,265
Christine Abelman,29.09.2012,57
Roy Phan,10.03.2009,18888
Victoria Brennan,04.08.2009,389
Victoria Brennan,07.08.2009,172
Tonja Turnell,27.09.2010,2269
Aaron Bergman,09.11.2010,2338
Tonja Turnell,02.02.2012,314
Raymond Book,23.05.2011,113
Yoseph Carroll,10.03.2011,604
Christine Abelman,09.02.2009,10319
Phillina Ober,21.12.2010,83
Adrian Shami,26.11.2012,324
Adrian Shami,26.11.2012,176
Stephanie Phelps,14.07.2009,189
Christine Abelman,18.10.2009,1333
Erica Smith,27.01.2012,6689
Erica Smith,27.01.2012,247
Erica Smith,27.01.2012,686
Erica Smith,27.01.2012,3232
Brendan Sweed,20.12.2009,130
Brendan Sweed,27.07.2012,1588
Tonja Turnell,10.07.2011,5964
Tonja Turnell,10.07.2011,109
Andrew Roberts,29.06.2011,58
Christopher Conant,22.11.2010,1419
Victoria Brennan,13.09.2010,284
Jeremy Lonsdale,15.04.2010,269
Victoria Brennan,13.08.2012,215
Phillina Ober,18.09.2009,88
Andrew Roberts,08.03.2012,4879
Shui Tom,09.08.2010,2289
Roy Phan,01.02.2012,17965
Shui Tom,17.05.2010,173
Shui Tom,17.05.2010,2833
Ruben Dartt,31.10.2011,9249
Ruben Dartt,31.10.2011,99
Christopher Conant,16.07.2011,256
Tony Sayre,09.01.2012,114
Tony Sayre,09.01.2012,89
Shui Tom,23.04.2012,2194
Shui Tom,23.04.2012,812
Shui Tom,23.04.2012,4658
Adrian Shami,30.08.2012,2701
Roy Phan,03.04.2012,169
Ruben Dartt,08.05.2012,2045
Ruben Dartt,08.05.2012,26
Adrian Shami,26.02.2012,323
Aaron Bergman,01.07.2009,4233
Tonja Turnell,03.07.2010,55
Victoria Brennan,02.03.2010,26
Erica Smith,16.02.2009,130
Victoria Brennan,11.01.2010,1767
Victoria Brennan,11.01.2010,2164
Victoria Brennan,11.01.2010,1277
Adrian Shami,10.11.2009,755
Raymond Book,03.06.2010,61
Raymond Book,03.06.2010,879
Christopher Conant,03.09.2012,23
Christopher Conant,03.09.2012,272
Ruben Dartt,29.07.2010,12720
Ruben Dartt,29.07.2010,110
Andy Yotov,20.04.2010,562
Andy Yotov,20.04.2010,1852
Andrew Roberts,02.07.2009,2453
Andrew Roberts,02.07.2009,147
Tony Sayre,16.12.2012,1559
Nicole Brennan,04.02.2010,257
Jessica Myrick,28.04.2012,164
Jessica Myrick,28.04.2012,2391
Jessica Myrick,28.06.2011,4645
Nicole Brennan,26.04.2009,39
Jason Fortune,06.05.2011,978
Jason Fortune,06.05.2011,5126
Harry Greene,07.11.2010,82
Frank Hawley,15.05.2010,23
Frank Hawley,15.05.2010,12007
Jason Fortune,17.04.2011,5348
Grant Donatelli,12.09.2012,322
